id,geo_id,county,county_pop_21,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num
06059032055,1400000US06059032055,Orange County,3182923,-0.333333283662796,0.14986075460910797,-25.83216783216804,0.02892513495280897,-0.006849177161985648,4.919497919831385e-7,High_Dens_Interface,2,6059032055
06037920034,1400000US06037920034,Los Angeles County,10019635,0.363636314868927,0.11475670337677002,24.244755244755144,0.12403784206446282,0.006796130603983521,1.2127135339547015e-6,High_Dens_Interface,2,6037920034
06037920107,1400000US06037920107,Los Angeles County,10019635,0.46666666865348816,0.07363831996917725,266.70909090909095,0.0019906437302845783,0.05679667169185006,7.930431101571712e-271,High_Dens_Interface,2,6037920107
06037910808,1400000US06037910808,Los Angeles County,10019635,0.09090907871723175,0.7317017316818237,12.192307692307516,0.3151032263377261,0.003492683523499891,0.013601555446851642,High_Dens_Interface,2,6037910808
06037113231,1400000US06037113231,Los Angeles County,10019635,0.5151514410972595,0.02364218235015869,18.090909090909093,0.010957406322185356,0.008106533144350978,4.677646990133419e-6,Med_Dens_Interface,2,6037113231
06037408703,1400000US06037408703,Los Angeles County,10019635,-0.6870428919792175,0.0024920031428337097,-89.94405594405623,4.7075103162345466e-5,-0.013685548057326663,3.876720308794012e-40,Med_Dens_Interface,2,6037408703
06037300800,1400000US06037300800,Los Angeles County,10019635,0.42424237728118896,0.06410360336303711,80.5314685314682,0.05730449900117266,0.011179764092200065,8.014160310847214e-30,High_Dens_Interface,2,6037300800
06037430901,1400000US06037430901,Los Angeles County,10019635,0.393939346075058,0.08647119998931885,22.241258741258513,0.08907414969301441,0.005056963659029262,6.066788608816026e-5,High_Dens_Interface,2,6037430901
06037402402,1400000US06037402402,Los Angeles County,10019635,0.6000000238418579,0.020044684410095215,45.000000000000085,0.017359181567328155,0.006994561144186887,3.480180907941899e-7,Med_Dens_Intermix,1,6037402402
06059042103,1400000US06059042103,Orange County,3182923,0.7333333492279053,0.004207491874694824,177.0606060606059,2.4242575383208226e-4,0.02397194950991554,5.461624201244035e-78,High_Dens_Interface,2,6059042103
06059062638,1400000US06059062638,Orange County,3182923,0.6363635659217834,0.004931449890136719,64.66083916083906,0.01186483963154689,0.010315522331310632,1.6086995082787246e-22,High_Dens_Interface,2,6059062638
06059062640,1400000US06059062640,Orange County,3182923,0.3030302822589874,0.19261622428894043,29.559440559440446,0.06974169566435173,0.008321354809998389,3.032900494369552e-9,High_Dens_Interface,2,6059062640
06085507906,1400000US06085507906,Santa Clara County,1932022,-0.666666567325592,0.0031919656321406364,-31.947552447552653,5.753417704195757e-4,-0.0070430497371028085,1.4136708284103752e-8,High_Dens_Interface,2,6085507906
06085503326,1400000US06085503326,Santa Clara County,1932022,0.8397191166877747,2.0587444305419922e-4,124.00699300699274,4.9144239704210896e-5,0.017557501437501167,1.401728817556066e-69,High_Dens_Interface,2,6085503326
06085512603,1400000US06085512603,Santa Clara County,1932022,0.5454545021057129,0.016393303871154785,108.94055944055931,0.0017523756657869467,0.02705949282465747,2.3671828346703037e-93,High_Dens_Interface,2,6085512603
06073017106,1400000US06073017106,San Diego County,3296317,0.21212118864059448,0.37269139289855957,15.814685314685127,0.3457685245153381,0.0033972668297300216,0.00557591079024254,Med_Dens_Interface,2,6073017106
06073016902,1400000US06073016902,San Diego County,3296317,0.393939346075058,0.08647119998931885,26.097902097902065,0.03644971952914073,0.009768212369276988,1.5758542555126325e-9,Low_Dens_Intermix,1,6073016902
06073020016,1400000US06073020016,San Diego County,3296317,0.46666666865348816,0.07363831996917725,21.636363636363647,0.03367657724887145,0.00226551249887717,0.0443320506992753,Med_Dens_Interface,2,6073020016
