GEO_ID,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,county
1400000US06037186302,"Census Tract 1863.02, Los Angeles County, California",5282,5082,4850,-200,-232,-432,-3.79,-4.57,-8.18,Los Angeles County
1400000US06037186401,"Census Tract 1864.01, Los Angeles County, California",3198,3042,2692,-156,-350,-506,-4.88,-11.51,-15.82,Los Angeles County
1400000US06037186403,"Census Tract 1864.03, Los Angeles County, California",2809,2692,2608,-117,-84,-201,-4.17,-3.12,-7.16,Los Angeles County
1400000US06037186404,"Census Tract 1864.04, Los Angeles County, California",2809,2795,2663,-14,-132,-146,-0.5,-4.72,-5.2,Los Angeles County
1400000US06037187101,"Census Tract 1871.01, Los Angeles County, California",3213,2983,3029,-230,46,-184,-7.16,1.54,-5.73,Los Angeles County
1400000US06037187102,"Census Tract 1871.02, Los Angeles County, California",4376,4588,4637,212,49,261,4.84,1.07,5.96,Los Angeles County
1400000US06037187200,"Census Tract 1872, Los Angeles County, California",3324,2809,2668,-515,-141,-656,-15.49,-5.02,-19.74,Los Angeles County
1400000US06037187300,"Census Tract 1873, Los Angeles County, California",3715,3688,3678,-27,-10,-37,-0.73,-0.27,-1,Los Angeles County
1400000US06037188100,"Census Tract 1881, Los Angeles County, California",3960,3842,3729,-118,-113,-231,-2.98,-2.94,-5.83,Los Angeles County
1400000US06037188201,"Census Tract 1882.01, Los Angeles County, California",3262,3077,3027,-185,-50,-235,-5.67,-1.62,-7.2,Los Angeles County
1400000US06037188202,"Census Tract 1882.02, Los Angeles County, California",2887,2832,3024,-55,192,137,-1.91,6.78,4.75,Los Angeles County
1400000US06037188300,"Census Tract 1883, Los Angeles County, California",3822,3738,3475,-84,-263,-347,-2.2,-7.04,-9.08,Los Angeles County
1400000US06037189101,"Census Tract 1891.01, Los Angeles County, California",2600,2366,2328,-234,-38,-272,-9,-1.61,-10.46,Los Angeles County
1400000US06037189102,"Census Tract 1891.02, Los Angeles County, California",3960,3910,3858,-50,-52,-102,-1.26,-1.33,-2.58,Los Angeles County
1400000US06037189201,"Census Tract 1892.01, Los Angeles County, California",3088,3020,2908,-68,-112,-180,-2.2,-3.71,-5.83,Los Angeles County
1400000US06037189202,"Census Tract 1892.02, Los Angeles County, California",2781,2829,2948,48,119,167,1.73,4.21,6.01,Los Angeles County
1400000US06037189300,"Census Tract 1893, Los Angeles County, California",3212,2805,2930,-407,125,-282,-12.67,4.46,-8.78,Los Angeles County
1400000US06037189400,"Census Tract 1894, Los Angeles County, California",3145,3135,3017,-10,-118,-128,-0.32,-3.76,-4.07,Los Angeles County
1400000US06037189501,"Census Tract 1895.01, Los Angeles County, California",2179,2293,2182,114,-111,3,5.23,-4.84,0.14,Los Angeles County
1400000US06037189502,"Census Tract 1895.02, Los Angeles County, California",2049,1948,1875,-101,-73,-174,-4.93,-3.75,-8.49,Los Angeles County
1400000US06037189600,"Census Tract 1896, Los Angeles County, California",3825,3752,3693,-73,-59,-132,-1.91,-1.57,-3.45,Los Angeles County
1400000US06037189702,"Census Tract 1897.02, Los Angeles County, California",2436,2121,2283,-315,162,-153,-12.93,7.64,-6.28,Los Angeles County
1400000US06037189703,"Census Tract 1897.03, Los Angeles County, California",1880,1824,1872,-56,48,-8,-2.98,2.63,-0.43,Los Angeles County
1400000US06037189704,"Census Tract 1897.04, Los Angeles County, California",1471,1257,1561,-214,304,90,-14.55,24.18,6.12,Los Angeles County
1400000US06037189801,"Census Tract 1898.01, Los Angeles County, California",1839,1766,1781,-73,15,-58,-3.97,0.85,-3.15,Los Angeles County
1400000US06037189802,"Census Tract 1898.02, Los Angeles County, California",2158,1917,1857,-241,-60,-301,-11.17,-3.13,-13.95,Los Angeles County
1400000US06037189903,"Census Tract 1899.03, Los Angeles County, California",2182,2209,2235,27,26,53,1.24,1.18,2.43,Los Angeles County
1400000US06037189904,"Census Tract 1899.04, Los Angeles County, California",2382,2270,2316,-112,46,-66,-4.7,2.03,-2.77,Los Angeles County
1400000US06037189905,"Census Tract 1899.05, Los Angeles County, California",2615,2508,2412,-107,-96,-203,-4.09,-3.83,-7.76,Los Angeles County
1400000US06037189906,"Census Tract 1899.06, Los Angeles County, California",2634,2467,2448,-167,-19,-186,-6.34,-0.77,-7.06,Los Angeles County
1400000US06037189907,"Census Tract 1899.07, Los Angeles County, California",2418,2416,2429,-2,13,11,-0.08,0.54,0.45,Los Angeles County
1400000US06037190101,"Census Tract 1901.01, Los Angeles County, California",1653,1659,1731,6,72,78,0.36,4.34,4.72,Los Angeles County
1400000US06037190102,"Census Tract 1901.02, Los Angeles County, California",2716,2473,2657,-243,184,-59,-8.95,7.44,-2.17,Los Angeles County
1400000US06037190201,"Census Tract 1902.01, Los Angeles County, California",2895,2928,3031,33,103,136,1.14,3.52,4.7,Los Angeles County
1400000US06037190202,"Census Tract 1902.02, Los Angeles County, California",3256,2988,2860,-268,-128,-396,-8.23,-4.28,-12.16,Los Angeles County
1400000US06037190302,"Census Tract 1903.02, Los Angeles County, California",2985,2811,2967,-174,156,-18,-5.83,5.55,-0.6,Los Angeles County
1400000US06037190303,"Census Tract 1903.03, Los Angeles County, California",2850,2608,2514,-242,-94,-336,-8.49,-3.6,-11.79,Los Angeles County
1400000US06037190401,"Census Tract 1904.01, Los Angeles County, California",2996,2905,2845,-91,-60,-151,-3.04,-2.07,-5.04,Los Angeles County
1400000US06037190402,"Census Tract 1904.02, Los Angeles County, California",2070,2169,2194,99,25,124,4.78,1.15,5.99,Los Angeles County
1400000US06037190510,"Census Tract 1905.10, Los Angeles County, California",3815,3710,3974,-105,264,159,-2.75,7.12,4.17,Los Angeles County
1400000US06037190520,"Census Tract 1905.20, Los Angeles County, California",4144,3864,3617,-280,-247,-527,-6.76,-6.39,-12.72,Los Angeles County
1400000US06037190701,"Census Tract 1907.01, Los Angeles County, California",1693,1551,1629,-142,78,-64,-8.39,5.03,-3.78,Los Angeles County
1400000US06037190702,"Census Tract 1907.02, Los Angeles County, California",1127,1161,1154,34,-7,27,3.02,-0.6,2.4,Los Angeles County
1400000US06037190801,"Census Tract 1908.01, Los Angeles County, California",2663,3001,3200,338,199,537,12.69,6.63,20.17,Los Angeles County
1400000US06037190802,"Census Tract 1908.02, Los Angeles County, California",3071,2944,2794,-127,-150,-277,-4.14,-5.1,-9.02,Los Angeles County
1400000US06037190901,"Census Tract 1909.01, Los Angeles County, California",4361,3613,3609,-748,-4,-752,-17.15,-0.11,-17.24,Los Angeles County
1400000US06037190902,"Census Tract 1909.02, Los Angeles County, California",3793,3711,3754,-82,43,-39,-2.16,1.16,-1.03,Los Angeles County
1400000US06037191000,"Census Tract 1910, Los Angeles County, California",4817,4894,5141,77,247,324,1.6,5.05,6.73,Los Angeles County
1400000US06037191110,"Census Tract 1911.10, Los Angeles County, California",3634,3104,3584,-530,480,-50,-14.58,15.46,-1.38,Los Angeles County
1400000US06037191120,"Census Tract 1911.20, Los Angeles County, California",3732,3775,3892,43,117,160,1.15,3.1,4.29,Los Angeles County
1400000US06037191201,"Census Tract 1912.01, Los Angeles County, California",5088,5007,5729,-81,722,641,-1.59,14.42,12.6,Los Angeles County
1400000US06037191203,"Census Tract 1912.03, Los Angeles County, California",2287,2345,2168,58,-177,-119,2.54,-7.55,-5.2,Los Angeles County
1400000US06037191204,"Census Tract 1912.04, Los Angeles County, California",1703,1513,1480,-190,-33,-223,-11.16,-2.18,-13.09,Los Angeles County
1400000US06037191301,"Census Tract 1913.01, Los Angeles County, California",2320,2242,1993,-78,-249,-327,-3.36,-11.11,-14.09,Los Angeles County
1400000US06037191302,"Census Tract 1913.02, Los Angeles County, California",1873,1807,1736,-66,-71,-137,-3.52,-3.93,-7.31,Los Angeles County
1400000US06037191410,"Census Tract 1914.10, Los Angeles County, California",3841,3372,3409,-469,37,-432,-12.21,1.1,-11.25,Los Angeles County
1400000US06037191420,"Census Tract 1914.20, Los Angeles County, California",3698,3515,3285,-183,-230,-413,-4.95,-6.54,-11.17,Los Angeles County
1400000US06037191500,"Census Tract 1915, Los Angeles County, California",5928,5503,5683,-425,180,-245,-7.17,3.27,-4.13,Los Angeles County
1400000US06037191610,"Census Tract 1916.10, Los Angeles County, California",4016,3938,3999,-78,61,-17,-1.94,1.55,-0.42,Los Angeles County
1400000US06037191620,"Census Tract 1916.20, Los Angeles County, California",2600,2857,2768,257,-89,168,9.88,-3.12,6.46,Los Angeles County
1400000US06037191710,"Census Tract 1917.10, Los Angeles County, California",2632,2633,2670,1,37,38,0.04,1.41,1.44,Los Angeles County
1400000US06037191720,"Census Tract 1917.20, Los Angeles County, California",3266,3447,3492,181,45,226,5.54,1.31,6.92,Los Angeles County
1400000US06037191810,"Census Tract 1918.10, Los Angeles County, California",3188,2981,2807,-207,-174,-381,-6.49,-5.84,-11.95,Los Angeles County
1400000US06037191820,"Census Tract 1918.20, Los Angeles County, California",3615,3518,3803,-97,285,188,-2.68,8.1,5.2,Los Angeles County
1400000US06037191901,"Census Tract 1919.01, Los Angeles County, California",3404,3609,3932,205,323,528,6.02,8.95,15.51,Los Angeles County
1400000US06037191902,"Census Tract 1919.02, Los Angeles County, California",2777,2778,2836,1,58,59,0.04,2.09,2.12,Los Angeles County
1400000US06037192001,"Census Tract 1920.01, Los Angeles County, California",2209,2118,2131,-91,13,-78,-4.12,0.61,-3.53,Los Angeles County
1400000US06037192002,"Census Tract 1920.02, Los Angeles County, California",2684,2639,2586,-45,-53,-98,-1.68,-2.01,-3.65,Los Angeles County
1400000US06037192300,"Census Tract 1923, Los Angeles County, California",2428,2503,2594,75,91,166,3.09,3.64,6.84,Los Angeles County
1400000US06037192410,"Census Tract 1924.10, Los Angeles County, California",4008,3815,4066,-193,251,58,-4.82,6.58,1.45,Los Angeles County
1400000US06037192420,"Census Tract 1924.20, Los Angeles County, California",3949,3657,3564,-292,-93,-385,-7.39,-2.54,-9.75,Los Angeles County
1400000US06037192510,"Census Tract 1925.10, Los Angeles County, California",3981,3769,3711,-212,-58,-270,-5.33,-1.54,-6.78,Los Angeles County
1400000US06037192520,"Census Tract 1925.20, Los Angeles County, California",5445,5333,5119,-112,-214,-326,-2.06,-4.01,-5.99,Los Angeles County
1400000US06037192610,"Census Tract 1926.10, Los Angeles County, California",3756,3892,3958,136,66,202,3.62,1.7,5.38,Los Angeles County
1400000US06037192620,"Census Tract 1926.20, Los Angeles County, California",3658,3415,3562,-243,147,-96,-6.64,4.3,-2.62,Los Angeles County
1400000US06037192700,"Census Tract 1927, Los Angeles County, California",3689,3934,3234,245,-700,-455,6.64,-17.79,-12.33,Los Angeles County
1400000US06037194101,"Census Tract 1941.01, Los Angeles County, California",3463,3258,3139,-205,-119,-324,-5.92,-3.65,-9.36,Los Angeles County
1400000US06037194102,"Census Tract 1941.02, Los Angeles County, California",2782,2791,2490,9,-301,-292,0.32,-10.78,-10.5,Los Angeles County
1400000US06037194200,"Census Tract 1942, Los Angeles County, California",3504,3542,3440,38,-102,-64,1.08,-2.88,-1.83,Los Angeles County
1400000US06037194300,"Census Tract 1943, Los Angeles County, California",3022,2806,2746,-216,-60,-276,-7.15,-2.14,-9.13,Los Angeles County
1400000US06037194401,"Census Tract 1944.01, Los Angeles County, California",2571,2444,2636,-127,192,65,-4.94,7.86,2.53,Los Angeles County
1400000US06037194402,"Census Tract 1944.02, Los Angeles County, California",3362,3314,3101,-48,-213,-261,-1.43,-6.43,-7.76,Los Angeles County
1400000US06037194500,"Census Tract 1945, Los Angeles County, California",2070,1977,2011,-93,34,-59,-4.49,1.72,-2.85,Los Angeles County
1400000US06037195100,"Census Tract 1951, Los Angeles County, California",5193,5106,5042,-87,-64,-151,-1.68,-1.25,-2.91,Los Angeles County
1400000US06037195201,"Census Tract 1952.01, Los Angeles County, California",3013,2816,2698,-197,-118,-315,-6.54,-4.19,-10.45,Los Angeles County
1400000US06037195202,"Census Tract 1952.02, Los Angeles County, California",3252,3231,3329,-21,98,77,-0.65,3.03,2.37,Los Angeles County
1400000US06037195300,"Census Tract 1953, Los Angeles County, California",2798,2776,2903,-22,127,105,-0.79,4.57,3.75,Los Angeles County
1400000US06037195400,"Census Tract 1954, Los Angeles County, California",4359,4214,4221,-145,7,-138,-3.33,0.17,-3.17,Los Angeles County
1400000US06037195500,"Census Tract 1955, Los Angeles County, California",5528,5162,5010,-366,-152,-518,-6.62,-2.94,-9.37,Los Angeles County
1400000US06037195600,"Census Tract 1956, Los Angeles County, California",2775,2760,2707,-15,-53,-68,-0.54,-1.92,-2.45,Los Angeles County
1400000US06037195710,"Census Tract 1957.10, Los Angeles County, California",4588,4529,4860,-59,331,272,-1.29,7.31,5.93,Los Angeles County
1400000US06037195720,"Census Tract 1957.20, Los Angeles County, California",1809,1878,1795,69,-83,-14,3.81,-4.42,-0.77,Los Angeles County
1400000US06037195802,"Census Tract 1958.02, Los Angeles County, California",2939,2928,2958,-11,30,19,-0.37,1.02,0.65,Los Angeles County
1400000US06037195803,"Census Tract 1958.03, Los Angeles County, California",2439,2305,2351,-134,46,-88,-5.49,2,-3.61,Los Angeles County
1400000US06037195804,"Census Tract 1958.04, Los Angeles County, California",2533,2719,2527,186,-192,-6,7.34,-7.06,-0.24,Los Angeles County
1400000US06037195901,"Census Tract 1959.01, Los Angeles County, California",2392,2450,2435,58,-15,43,2.42,-0.61,1.8,Los Angeles County
1400000US06037195902,"Census Tract 1959.02, Los Angeles County, California",2016,1872,1779,-144,-93,-237,-7.14,-4.97,-11.76,Los Angeles County
1400000US06037195903,"Census Tract 1959.03, Los Angeles County, California",1868,1876,1923,8,47,55,0.43,2.51,2.94,Los Angeles County
1400000US06037197200,"Census Tract 1972, Los Angeles County, California",3708,3564,3602,-144,38,-106,-3.88,1.07,-2.86,Los Angeles County
1400000US06037197300,"Census Tract 1973, Los Angeles County, California",4021,3944,3847,-77,-97,-174,-1.91,-2.46,-4.33,Los Angeles County
1400000US06037197410,"Census Tract 1974.10, Los Angeles County, California",3887,3727,3725,-160,-2,-162,-4.12,-0.05,-4.17,Los Angeles County
1400000US06037197420,"Census Tract 1974.20, Los Angeles County, California",3587,3906,3962,319,56,375,8.89,1.43,10.45,Los Angeles County
1400000US06037197500,"Census Tract 1975, Los Angeles County, California",3884,3964,3882,80,-82,-2,2.06,-2.07,-0.05,Los Angeles County
1400000US06037197600,"Census Tract 1976, Los Angeles County, California",2201,2214,2130,13,-84,-71,0.59,-3.79,-3.23,Los Angeles County
1400000US06037197700,"Census Tract 1977, Los Angeles County, California",5341,5078,4963,-263,-115,-378,-4.92,-2.26,-7.08,Los Angeles County
1400000US06037199001,"Census Tract 1990.01, Los Angeles County, California",2676,2083,2214,-593,131,-462,-22.16,6.29,-17.26,Los Angeles County
1400000US06037199002,"Census Tract 1990.02, Los Angeles County, California",2752,2714,2610,-38,-104,-142,-1.38,-3.83,-5.16,Los Angeles County
1400000US06037199110,"Census Tract 1991.10, Los Angeles County, California",3072,2776,2452,-296,-324,-620,-9.64,-11.67,-20.18,Los Angeles County
1400000US06037199120,"Census Tract 1991.20, Los Angeles County, California",4127,4023,4031,-104,8,-96,-2.52,0.2,-2.33,Los Angeles County
1400000US06037199201,"Census Tract 1992.01, Los Angeles County, California",3727,3686,3540,-41,-146,-187,-1.1,-3.96,-5.02,Los Angeles County
1400000US06037199202,"Census Tract 1992.02, Los Angeles County, California",2910,2807,2594,-103,-213,-316,-3.54,-7.59,-10.86,Los Angeles County
1400000US06037199300,"Census Tract 1993, Los Angeles County, California",4368,4288,4093,-80,-195,-275,-1.83,-4.55,-6.3,Los Angeles County
1400000US06037199400,"Census Tract 1994, Los Angeles County, California",4857,4962,4497,105,-465,-360,2.16,-9.37,-7.41,Los Angeles County
1400000US06037199700,"Census Tract 1997, Los Angeles County, California",3006,2940,3025,-66,85,19,-2.2,2.89,0.63,Los Angeles County
1400000US06037199801,"Census Tract 1998.01, Los Angeles County, California",3618,3740,3745,122,5,127,3.37,0.13,3.51,Los Angeles County
1400000US06037199802,"Census Tract 1998.02, Los Angeles County, California",2419,2207,2064,-212,-143,-355,-8.76,-6.48,-14.68,Los Angeles County
1400000US06037199900,"Census Tract 1999, Los Angeles County, California",2687,2540,2341,-147,-199,-346,-5.47,-7.83,-12.88,Los Angeles County
1400000US06037201110,"Census Tract 2011.10, Los Angeles County, California",2203,2331,2390,128,59,187,5.81,2.53,8.49,Los Angeles County
1400000US06037201120,"Census Tract 2011.20, Los Angeles County, California",4043,4085,3934,42,-151,-109,1.04,-3.7,-2.7,Los Angeles County
1400000US06037201200,"Census Tract 2012, Los Angeles County, California",2709,2791,2711,82,-80,2,3.03,-2.87,0.07,Los Angeles County
1400000US06037201301,"Census Tract 2013.01, Los Angeles County, California",4377,3650,3433,-727,-217,-944,-16.61,-5.95,-21.57,Los Angeles County
1400000US06037201302,"Census Tract 2013.02, Los Angeles County, California",4247,3882,4001,-365,119,-246,-8.59,3.07,-5.79,Los Angeles County
1400000US06037201401,"Census Tract 2014.01, Los Angeles County, California",4568,4458,4632,-110,174,64,-2.41,3.9,1.4,Los Angeles County
1400000US06037201402,"Census Tract 2014.02, Los Angeles County, California",4800,4464,4445,-336,-19,-355,-7,-0.43,-7.4,Los Angeles County
1400000US06037201501,"Census Tract 2015.01, Los Angeles County, California",5560,5360,5594,-200,234,34,-3.6,4.37,0.61,Los Angeles County
